#PC0: 12257.3 / 17719.7 = 0.691735
#PC1: 3381.73 / 17719.7 = 0.190846
#PC2: 1254.8 / 17719.7 = 0.0708139
#PC3: 392.745 / 17719.7 = 0.0221643
#PC4: 162.465 / 17719.7 = 0.00916861
#PC5: 74.5793 / 17719.7 = 0.00420884
#PC6: 53.7794 / 17719.7 = 0.00303501
#PC7: 45.2218 / 17719.7 = 0.00255207
#PC8: 31.3049 / 17719.7 = 0.00176667
#PC9: 16.7172 / 17719.7 = 0.000943423
#PC10: 10.1954 / 17719.7 = 0.00057537
#PC11: 8.7165 / 17719.7 = 0.00049191
#PC12: 5.5081 / 17719.7 = 0.000310846
#PC13: 4.94917 / 17719.7 = 0.000279303
#PC14: 2.90292 / 17719.7 = 0.000163824
#PC15: 2.68712 / 17719.7 = 0.000151646
#PC16: 2.36681 / 17719.7 = 0.000133569
#PC17: 1.62206 / 17719.7 = 9.15401e-05
#PC18: 1.57986 / 17719.7 = 8.91586e-05
#PC19: 1.3797 / 17719.7 = 7.78623e-05
#PC20: 0.952787 / 17719.7 = 5.37699e-05
#PC21: 0.868643 / 17719.7 = 4.90213e-05
#PC22: 0.80122 / 17719.7 = 4.52164e-05
#PC23: 0.530652 / 17719.7 = 2.9947e-05
#PC24: 0.418191 / 17719.7 = 2.36004e-05
#PC25: 0.361171 / 17719.7 = 2.03824e-05
#PC26: 0.32609 / 17719.7 = 1.84027e-05
#PC27: 0.303565 / 17719.7 = 1.71315e-05
#PC28: 0.254616 / 17719.7 = 1.43691e-05
#PC29: 0.21962 / 17719.7 = 1.23941e-05
#PC30: 0.205271 / 17719.7 = 1.15843e-05
#PC31: 0.167351 / 17719.7 = 9.44432e-06
#PC32: 0.142519 / 17719.7 = 8.04298e-06
#PC33: 0.118383 / 17719.7 = 6.68086e-06
#PC34: 0.105043 / 17719.7 = 5.92805e-06
#PC35: 0.0929485 / 17719.7 = 5.24549e-06
#PC36: 0.0910172 / 17719.7 = 5.1365e-06
#PC37: 0.0836893 / 17719.7 = 4.72295e-06
#PC38: 0.0717071 / 17719.7 = 4.04674e-06
#PC39: 0.0694954 / 17719.7 = 3.92193e-06
#PC40: 0.064136 / 17719.7 = 3.61947e-06
#PC41: 0.0591883 / 17719.7 = 3.34025e-06
#PC42: 0.0574248 / 17719.7 = 3.24073e-06
#PC43: 0.049023 / 17719.7 = 2.76658e-06
#PC44: 0.0484412 / 17719.7 = 2.73375e-06
#PC45: 0.0448477 / 17719.7 = 2.53095e-06
#PC46: 0.0406748 / 17719.7 = 2.29546e-06
#PC47: 0.0379922 / 17719.7 = 2.14407e-06
#PC48: 0.0365048 / 17719.7 = 2.06012e-06
#PC49: 0.03254 / 17719.7 = 1.83638e-06
#PC50: 0.0291636 / 17719.7 = 1.64583e-06
#PC51: 0.0275721 / 17719.7 = 1.55602e-06
#PC52: 0.0245791 / 17719.7 = 1.38711e-06
#PC53: 0.0213769 / 17719.7 = 1.20639e-06
#PC54: 0.0194409 / 17719.7 = 1.09714e-06
#PC55: 0.0182521 / 17719.7 = 1.03004e-06
wavelength PC0 PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 PC21 PC22 PC23 PC24 PC25 PC26 PC27 PC28 PC29 PC30 PC31 PC32 PC33 PC34 PC35 PC36 PC37 PC38 PC39 PC40 PC41 PC42 PC43 PC44 PC45 PC46 PC47 PC48 PC49 PC50 PC51 PC52 PC53 PC54 PC55 Mean
0.0109925 0.0429886 -0.00943862 -0.079483 0.0189601 -0.0240781 0.035459 0.0135436 -0.00340699 -0.00985236 -0.00439441 -0.00698103 -0.0427943 0.00219749 0.00942061 0.006769 0.0115347 -0.0283414 -0.0168424 0.0103884 0.0036154 0.0198961 0.00409598 0.00477865 -0.000904641 0.00556259 -0.00105468 0.00458746 0.00239636 -0.00238822 0.00662476 0.00526456 0.00266567 0.00473171 0.00321433 0.00180232 0.00169837 0.00940436 -0.000349539 -0.00130463 -0.00496002 -0.000508258 0.00314367 -0.00285663 -0.00633852 0.00493728 -0.00217353 -0.00476852 0.00526478 0.00903428 0.00270164 -0.0169862 -0.00253425 0.0106948 -0.00120516 0.00088068 -0.00824488 23.6766
0.0110291 0.043021 -0.00936978 -0.0789976 0.0189977 -0.0236075 0.0350466 0.0136325 -0.00367702 -0.00985683 -0.00467859 -0.00656464 -0.0417946 0.00211445 0.00884 0.00654304 0.0113347 -0.0274355 -0.0161112 0.00948528 0.00328845 0.0192158 0.0035182 0.00517137 -0.000493666 0.00498623 -0.000812433 0.00434603 0.00195746 -0.00282069 0.00601384 0.00444184 0.00183073 0.00393654 0.00270987 0.00142454 0.00216169 0.0081562 -6.97708e-05 -0.000457757 -0.00692392 0.000688469 0.00295849 -0.00229692 -0.00729188 0.00476648 -0.00181998 -0.00499905 0.00516453 0.0094107 0.00320809 -0.0174491 -0.00222665 0.0109941 -0.000923925 0.0020085 -0.0075562 23.6831
0.0110658 0.0430542 -0.00929972 -0.0785441 0.0190479 -0.0232355 0.0346863 0.0136761 -0.00391179 -0.00988868 -0.00494008 -0.00602855 -0.0409107 0.00196653 0.00830435 0.00644263 0.0111843 -0.0265669 -0.015474 0.00847453 0.00287359 0.0185769 0.00307322 0.00563002 -0.000144035 0.00447986 -0.000349108 0.00424811 0.00152077 -0.00375679 0.00514537 0.0032949 0.000912007 0.00310461 0.00234194 0.000834131 0.00252115 0.00686953 -4.52891e-05 0.000909116 -0.00937865 0.00224666 0.00242848 -0.00167714 -0.00788718 0.00393761 8.85132e-05 -0.0046689 0.00515106 0.00941601 0.00342946 -0.0165747 -0.00213531 0.00983229 -0.00146787 0.00316821 -0.00618864 23.6877
0.0111026 0.0430881 -0.00922759 -0.0780888 0.0191006 -0.0228664 0.0343239 0.0137183 -0.00414595 -0.0099156 -0.00519959 -0.00549081 -0.0400274 0.00182102 0.00776857 0.00634353 0.0110398 -0.0256947 -0.014841 0.00745887 0.0024549 0.0179372 0.00263126 0.00608435 0.000202189 0.00396913 0.000115319 0.00415778 0.00108537 -0.00468949 0.00427592 0.00214493 -4.95592e-06 0.00227406 0.00197703 0.000242856 0.0028802 0.00558135 -2.3655e-05 0.00227314 -0.0118176 0.00380339 0.00189786 -0.00105696 -0.0084788 0.00310214 0.00200359 -0.00432853 0.00512285 0.00942367 0.00364916 -0.0157111 -0.00203658 0.00866339 -0.00202034 0.00432452 -0.00481632 23.6921
0.0111395 0.0431227 -0.00915341 -0.0776315 0.0191558 -0.0225007 0.0339593 0.0137584 -0.00437908 -0.00993794 -0.00545711 -0.00495172 -0.0391452 0.00167803 0.00723251 0.00624577 0.0109008 -0.0248191 -0.014212 0.0064383 0.00203233 0.0172952 0.00219135 0.00653509 0.000544425 0.00345521 0.00058118 0.00407431 0.000650712 -0.00562008 0.00340667 0.000992374 -0.000921286 0.00144373 0.00161557 -0.000348972 0.00324017 0.00429106 -4.3225e-06 0.00363478 -0.0142414 0.00535898 0.00136657 -0.000436998 -0.00906685 0.00226148 0.0039242 -0.00397906 0.00508259 0.00943249 0.00386727 -0.0148591 -0.00192979 0.00748859 -0.00258064 0.00547787 -0.00343791 23.6963
0.0111765 0.0431581 -0.00907713 -0.0771723 0.0192135 -0.0221383 0.0335925 0.0137968 -0.00461138 -0.00995546 -0.00571264 -0.00441108 -0.0382638 0.00153748 0.00669627 0.00614947 0.0107675 -0.0239399 -0.013587 0.00541294 0.00160593 0.0166517 0.0017542 0.00698196 0.000883026 0.00293763 0.00104837 0.00399812 0.000217229 -0.00654791 0.00253717 -0.000163026 -0.00183674 0.000614156 0.00125717 -0.000941659 0.00360041 0.00299909 1.28827e-05 0.00499416 -0.0166498 0.00691317 0.000834759 0.000182875 -0.009652 0.00141469 0.00585069 -0.00362041 0.00502901 0.00944304 0.00408397 -0.0140178 -0.00181531 0.00630806 -0.00314856 0.00662846 -0.00205398 23.7004
0.0112137 0.0431943 -0.00899875 -0.0767113 0.0192738 -0.0217792 0.0332236 0.0138334 -0.00484286 -0.0099681 -0.00596617 -0.00386886 -0.0373833 0.0013994 0.00615989 0.00605472 0.0106399 -0.0230572 -0.012966 0.0043829 0.00117572 0.0160066 0.00131999 0.00742501 0.00121806 0.00241648 0.00151697 0.00392923 -0.000215008 -0.00747299 0.00166763 -0.00132135 -0.00275157 -0.000214754 0.000901652 -0.00153532 0.00396099 0.00170556 2.82937e-05 0.00635171 -0.0190431 0.00846588 0.000302457 0.000802474 -0.0102348 0.000561673 0.00778288 -0.00325304 0.0049625 0.00945517 0.00429954 -0.013187 -0.0016934 0.00512246 -0.00372329 0.0077764 -0.000664381 23.7044
0.011251 0.0432312 -0.00891825 -0.0762482 0.0193366 -0.0214233 0.0328525 0.0138683 -0.00507352 -0.00997579 -0.00621769 -0.00332501 -0.0365036 0.00126374 0.00562343 0.00596156 0.0105179 -0.0221707 -0.0123491 0.00334833 0.000741735 0.01536 0.000888935 0.00786439 0.0015496 0.00189186 0.00198706 0.00386774 -0.000645878 -0.00839529 0.000798108 -0.00248259 -0.00366601 -0.00104311 0.000548849 -0.0021301 0.00432185 0.000410526 4.2362e-05 0.00770756 -0.0214213 0.0100171 -0.000230347 0.00142176 -0.0108157 -0.000297792 0.00972056 -0.00287735 0.00488326 0.00946883 0.00451411 -0.0123663 -0.00156409 0.00393237 -0.00430447 0.00892196 0.000730633 23.7082
0.0112884 0.0432688 -0.00883559 -0.0757833 0.0194021 -0.0210707 0.0324793 0.0139015 -0.00530334 -0.00997847 -0.00646722 -0.00277947 -0.0356245 0.00113044 0.00508689 0.00587019 0.0104015 -0.0212806 -0.0117363 0.00230937 0.000304093 0.0147119 0.000461137 0.00830003 0.00187782 0.00136391 0.00245855 0.00381369 -0.00107525 -0.00931483 -7.12674e-05 -0.00364682 -0.00458037 -0.00187086 0.000198389 -0.00272614 0.00468302 -0.000885514 5.54594e-05 0.00906227 -0.0237846 0.0115666 -0.000763369 0.00204063 -0.0113957 -0.00116412 0.0116636 -0.0024939 0.00479144 0.00948408 0.00472808 -0.0115551 -0.00142765 0.00273843 -0.00489118 0.0100655 0.00213143 23.7119
0.011326 0.0433072 -0.00875077 -0.0753163 0.0194702 -0.0207216 0.0321039 0.0139328 -0.00553232 -0.00997615 -0.00671473 -0.00223223 -0.0347464 0.000999665 0.0045503 0.0057807 0.0102905 -0.0203867 -0.0111274 0.00126606 -0.000137381 0.0140621 3.69185e-05 0.00873216 0.00220261 0.000832786 0.00293176 0.0037669 -0.00150301 -0.0102316 -0.000940035 -0.00481415 -0.00549512 -0.00269833 -0.000149613 -0.00332349 0.00504478 -0.00218288 6.80651e-05 0.0104165 -0.0261332 0.0131146 -0.00129672 0.0026586 -0.0119752 -0.00203718 0.0136117 -0.00210318 0.00468726 0.00950056 0.00494124 -0.0107534 -0.00128413 0.00154183 -0.0054826 0.0112075 0.00353828 23.7154
0.0113637 0.0433464 -0.00866389 -0.0748477 0.0195411 -0.0203763 0.0317266 0.013962 -0.0057616 -0.0099673 -0.00696023 -0.00168609 -0.0338658 0.00087221 0.00401556 0.00568514 0.0101884 -0.0194888 -0.0105231 0.000220412 -0.000580928 0.0134174 -0.000384551 0.00915676 0.00251908 0.000308551 0.00340939 0.00373055 -0.00194288 -0.0111431 -0.0018217 -0.0059651 -0.00641308 -0.00354386 -0.00049959 -0.00392866 0.00541444 -0.00349382 9.31757e-05 0.0117733 -0.0284798 0.0146523 -0.00183485 0.00326799 -0.0125535 -0.00291726 0.0155651 -0.00170614 0.0045594 0.00951078 0.00514326 -0.00996752 -0.00113144 0.000359248 -0.00607671 0.0123288 0.00492398 23.7188
0.0114014 0.043386 -0.00857468 -0.0743758 0.0196151 -0.0200333 0.0313478 0.0139889 -0.00599084 -0.00995526 -0.00720499 -0.00113411 -0.0329929 0.000750807 0.00348028 0.00559807 0.0100879 -0.0185926 -0.0099324 -0.000832376 -0.00102672 0.0127755 -0.00079627 0.00958143 0.00284123 -0.000236473 0.00389188 0.00369484 -0.00236428 -0.0120704 -0.0026964 -0.00715025 -0.00733911 -0.00436496 -0.000851512 -0.00452556 0.00576762 -0.00477966 0.000102186 0.0131329 -0.0308044 0.0161902 -0.00236175 0.00387634 -0.0131356 -0.00381233 0.017539 -0.00129233 0.00445238 0.00952636 0.00534638 -0.00919663 -0.000986383 -0.000836765 -0.00668923 0.0134406 0.00631327 23.722
0.0114394 0.0434165 -0.00848307 -0.0738801 0.0197037 -0.0196734 0.0309904 0.0139924 -0.00626792 -0.00995132 -0.0074808 -0.000553795 -0.0322132 0.000749835 0.00297937 0.00547254 0.0099836 -0.0178302 -0.00959195 -0.00192206 -0.00140857 0.0124104 -0.00108415 0.00997754 0.00324686 -0.000950369 0.0045427 0.00357758 -0.00273501 -0.0133835 -0.00374136 -0.00865156 -0.00852869 -0.00502484 -0.00142208 -0.00502964 0.00588587 -0.00567184 4.62123e-05 0.0146421 -0.0332108 0.0175971 -0.00268948 0.00429148 -0.0137609 -0.00493904 0.0199217 -0.000584073 0.00486095 0.00947147 0.00533383 -0.00875032 -0.00112497 -0.00195475 -0.00764342 0.0138768 0.00697756 23.7238
0.0114774 0.0434477 -0.00838923 -0.0733823 0.019795 -0.0193171 0.0306309 0.013994 -0.00654416 -0.00994214 -0.00775457 2.84209e-05 -0.0314343 0.000751247 0.00247851 0.00534927 0.00988471 -0.0170638 -0.00925559 -0.0030156 -0.00179401 0.0120437 -0.00136777 0.0103704 0.00364949 -0.00166733 0.00519522 0.00346777 -0.00310353 -0.014694 -0.00478538 -0.0101559 -0.00971947 -0.00568474 -0.0019909 -0.00553557 0.00600466 -0.0065651 -9.06281e-06 0.016152 -0.0356031 0.0190017 -0.00301748 0.00470531 -0.014388 -0.00607303 0.0223089 0.00012956 0.00525797 0.00941754 0.0053212 -0.00831212 -0.00125709 -0.00307297 -0.00860021 0.0143121 0.00764784 23.7255
0.0115156 0.0434798 -0.00829312 -0.0728825 0.0198891 -0.0189644 0.0302692 0.0139939 -0.0068196 -0.00992755 -0.00802629 0.000612467 -0.0306559 0.000755055 0.00197784 0.0052279 0.00979134 -0.0162934 -0.00892344 -0.00411275 -0.00218277 0.0116757 -0.00164697 0.0107601 0.00404906 -0.00238715 0.00584938 0.00336561 -0.00347021 -0.0160018 -0.00582926 -0.0116622 -0.0109114 -0.00634563 -0.00255815 -0.0060439 0.00612418 -0.00746046 -6.30691e-05 0.0176627 -0.0379828 0.0204028 -0.00334664 0.00511702 -0.0150175 -0.00721452 0.0247007 0.000847998 0.00564313 0.00936412 0.00530811 -0.00788266 -0.00138264 -0.00418971 -0.00955871 0.0147455 0.00832233 23.727
0.0115539 0.0435127 -0.00819473 -0.0723806 0.019986 -0.0186154 0.0299054 0.013992 -0.00709412 -0.00990767 -0.00829595 0.00119862 -0.0298784 0.000761191 0.00147719 0.00510941 0.00970311 -0.0155189 -0.00859528 -0.00521371 -0.00257523 0.0113057 -0.00192154 0.0111469 0.00444597 -0.00311021 0.00650532 0.00327077 -0.00383381 -0.017307 -0.00687113 -0.0131729 -0.0121052 -0.00700574 -0.0031238 -0.00655391 0.00624398 -0.00835589 -0.00011621 0.0191748 -0.0403477 0.0218025 -0.00367527 0.00552772 -0.0156497 -0.00836363 0.0270964 0.00157095 0.00601767 0.0093119 0.00529588 -0.00746003 -0.00150232 -0.00530649 -0.0105187 0.0151798 0.00900465 23.7283
0.0115923 0.0435464 -0.00809404 -0.0718766 0.0200858 -0.0182701 0.0295393 0.0139882 -0.00736781 -0.00988234 -0.00856354 0.00178682 -0.0291015 0.000769696 0.00097669 0.00499344 0.00962019 -0.0147402 -0.00827124 -0.00631822 -0.00297119 0.010934 -0.00219129 0.0115306 0.0048401 -0.00383619 0.00716304 0.00318349 -0.00419478 -0.0186095 -0.00791174 -0.0146867 -0.0133009 -0.00766602 -0.00368813 -0.00706613 0.0063643 -0.00925217 -0.000167766 0.0206884 -0.0426989 0.0231997 -0.00400411 0.00593664 -0.0162852 -0.00952056 0.0294963 0.00229803 0.00638112 0.00926058 0.00528401 -0.00704465 -0.00161592 -0.00642164 -0.0114797 0.0156139 0.00969308 23.7295
0.0116309 0.043581 -0.00799096 -0.0713704 0.0201885 -0.0179285 0.0291708 0.0139824 -0.0076402 -0.00985234 -0.00882935 0.00237725 -0.028326 0.000780443 0.000475402 0.0048812 0.00954177 -0.0139574 -0.00795125 -0.00742669 -0.00337059 0.0105604 -0.00245623 0.0119106 0.00523116 -0.00456486 0.00782253 0.00310292 -0.00455344 -0.0199093 -0.00895004 -0.016205 -0.0144994 -0.00832686 -0.00425233 -0.00757994 0.00648619 -0.0101472 -0.000217265 0.0222069 -0.0450361 0.0245936 -0.00433106 0.00634235 -0.0169267 -0.0106856 0.0319008 0.00302809 0.00673231 0.00921021 0.00527149 -0.00663814 -0.00172316 -0.00753299 -0.01244 0.0160486 0.0103912 23.7305
0.0116696 0.0436164 -0.00788568 -0.0708622 0.0202941 -0.0175907 0.0288005 0.0139752 -0.00791247 -0.00981537 -0.00909253 0.00296945 -0.02755 0.000793805 -2.39678e-05 0.00476961 0.00947005 -0.0131703 -0.00763545 -0.00853776 -0.00377357 0.0101856 -0.00271597 0.0122892 0.00562008 -0.00529649 0.0084841 0.00303145 -0.00490869 -0.0212066 -0.00998843 -0.0177242 -0.0156989 -0.00898765 -0.00481345 -0.00809733 0.00660709 -0.0110467 -0.000265043 0.0237221 -0.0473607 0.025986 -0.00466192 0.00674839 -0.0175683 -0.0118583 0.0343078 0.00376307 0.00707538 0.0091599 0.00526181 -0.00623545 -0.00182515 -0.00864495 -0.0134024 0.0164822 0.0110894 23.7314
0.0117084 0.0436526 -0.00777797 -0.0703518 0.0204026 -0.0172567 0.0284278 0.0139659 -0.00818354 -0.00977344 -0.00935385 0.00356393 -0.0267752 0.00080944 -0.000523896 0.00466168 0.00940298 -0.012379 -0.00732378 -0.00965257 -0.00417998 0.0098088 -0.00297056 0.0126642 0.00600608 -0.00603077 0.0091475 0.00296697 -0.00526136 -0.0225012 -0.0110245 -0.0192477 -0.0169014 -0.00964902 -0.00537449 -0.00861664 0.00672939 -0.0119453 -0.000310274 0.025242 -0.0496714 0.0273752 -0.00499124 0.00715126 -0.0182161 -0.0130393 0.0367192 0.0045007 0.00740657 0.00911049 0.0052519 -0.00584087 -0.00192093 -0.0097526 -0.0143635 0.0169167 0.0117965 23.7321
0.0117473 0.0436897 -0.00766788 -0.0698392 0.0205141 -0.0169266 0.0280528 0.0139548 -0.00845373 -0.00972584 -0.00961305 0.00416057 -0.0260011 0.000827461 -0.00102357 0.00455655 0.00934121 -0.0115833 -0.00701626 -0.0107707 -0.00458987 0.00943034 -0.0032198 0.0130363 0.00638946 -0.00676777 0.00981287 0.00291021 -0.00561108 -0.0237931 -0.012059 -0.0207746 -0.0181066 -0.0103109 -0.00593463 -0.0091385 0.00685233 -0.0128446 -0.000353039 0.0267645 -0.0519687 0.0287615 -0.0053207 0.00755194 -0.0188688 -0.0142287 0.0391343 0.00524137 0.00772701 0.00906167 0.00524287 -0.00545286 -0.00201094 -0.010857 -0.0153242 0.0173514 0.01251 23.7327
0.0117864 0.0437277 -0.00755539 -0.0693244 0.0206286 -0.0166004 0.0276756 0.0139419 -0.00872303 -0.00967255 -0.00987012 0.00475942 -0.0252276 0.000847875 -0.00152301 0.00445433 0.00928474 -0.0107833 -0.00671292 -0.0118921 -0.00500324 0.00905012 -0.00346361 0.0134056 0.00677021 -0.00750741 0.0104802 0.00286122 -0.00595775 -0.0250822 -0.0130917 -0.0223048 -0.0193145 -0.0109732 -0.00649396 -0.00966294 0.00697603 -0.0137444 -0.000393033 0.0282898 -0.0542525 0.030145 -0.00565023 0.00795022 -0.0195266 -0.0154265 0.0415531 0.00598479 0.00803698 0.00901343 0.00523477 -0.00507135 -0.00209512 -0.0119578 -0.0162838 0.0177868 0.01323 23.7331
0.0118256 0.0438475 -0.00735867 -0.0688106 0.0206642 -0.0160869 0.0267545 0.0143854 -0.00858455 -0.00929122 -0.00967619 0.0048436 -0.0230245 0.000899358 -0.00225592 0.00368929 0.00834532 -0.00876629 -0.00428379 -0.0110535 -0.00451825 0.00584252 -0.00467633 0.012046 0.00629554 -0.00701778 0.00871718 0.00220106 -0.00669531 -0.0209492 -0.0115635 -0.0191154 -0.0160612 -0.00995735 -0.0061854 -0.00902289 0.00649775 -0.0151817 -0.00102511 0.024182 -0.049751 0.0279641 -0.00510808 0.00813332 -0.016288 -0.0129322 0.0360738 0.00565578 0.00724952 0.00737558 0.00483027 -0.00128125 -0.00194113 -0.0118646 -0.012328 0.0185727 0.0142666 23.745
0.0118649 0.0440114 -0.00711587 -0.0682961 0.0206592 -0.0154752 0.0255421 0.0150715 -0.00822813 -0.00873217 -0.00924066 0.00465431 -0.0200591 0.000968573 -0.00311326 0.00257206 0.00693751 -0.00609796 -0.000722746 -0.00917098 -0.00355575 0.00112593 -0.00640331 0.00976272 0.00536329 -0.00587372 0.00565868 0.00121866 -0.00763991 -0.0139226 -0.0086684 -0.0134102 -0.0104294 -0.00804651 -0.00541346 -0.0077629 0.00569874 -0.016906 -0.00197176 0.0170706 -0.0416235 0.0238807 -0.00410102 0.00820054 -0.0109734 -0.00847251 0.0263833 0.0047562 0.00587142 0.00489001 0.00421469 0.0043238 -0.00165728 -0.0111332 -0.00575002 0.0195457 0.0154753 23.7631
0.0119044 0.0441762 -0.00687061 -0.0677794 0.0206573 -0.0148676 0.0243275 0.0157558 -0.00787081 -0.00816725 -0.00880295 0.00446728 -0.0170944 0.00104025 -0.00397031 0.00145783 0.00553513 -0.00342514 0.002834 -0.00729178 -0.0025968 -0.00359243 -0.00812462 0.00747649 0.00442836 -0.00473234 0.00260224 0.000244231 -0.0085814 -0.00689325 -0.00577153 -0.00770849 -0.00480053 -0.00613623 -0.00464075 -0.00650559 0.00490046 -0.0186308 -0.00291553 0.0099621 -0.0334821 0.0197942 -0.00309398 0.00826532 -0.00566413 -0.00402153 0.0166966 0.00385942 0.00448249 0.00240505 0.0036001 0.0099223 -0.00136749 -0.0103979 0.000828964 0.0205193 0.0166906 23.7809
0.011944 0.0443419 -0.00662285 -0.0672605 0.0206585 -0.0142641 0.0231105 0.0164381 -0.00751257 -0.00759639 -0.00836304 0.00428257 -0.0141304 0.00111439 -0.00482705 0.000346668 0.00413821 -0.000747778 0.00638643 -0.00541587 -0.00164141 -0.00831258 -0.00984014 0.00518735 0.00349079 -0.0035936 -0.000452114 -0.000722147 -0.00951969 0.000139001 -0.00287283 -0.00201024 0.00082522 -0.00422656 -0.00386736 -0.00525104 0.00410297 -0.0203561 -0.00385621 0.00285679 -0.025327 0.0157048 -0.00208701 0.00832753 -0.000360542 0.000420588 0.00701348 0.00296528 0.00308268 -7.94468e-05 0.00298668 0.0155143 -0.00107177 -0.00965845 0.00740927 0.0214936 0.0179126 23.7986
0.0119837 0.0445086 -0.00637259 -0.0667392 0.0206628 -0.0136647 0.0218912 0.0171184 -0.00715341 -0.00701953 -0.00792092 0.00410019 -0.0111669 0.00119102 -0.00568345 -0.000761361 0.00274677 0.00193419 0.00993453 -0.00354319 -0.000689621 -0.0130345 -0.0115498 0.00289527 0.00255058 -0.00245745 -0.00350431 -0.00168045 -0.0104547 0.0071741 2.78274e-05 0.00368447 0.00644774 -0.00231754 -0.00309336 -0.00399931 0.00330631 -0.0220819 -0.0047936 -0.00424518 -0.017158 0.0116123 -0.00108004 0.00838705 0.00493707 0.00485376 -0.00266596 0.00207358 0.00167212 -0.00256337 0.00237446 0.0211001 -0.00077013 -0.00891454 0.0139911 0.0224687 0.0191412 23.8162
0.0120235 0.0446761 -0.00611981 -0.0662157 0.0206703 -0.0130695 0.0206696 0.0177969 -0.00679341 -0.0064365 -0.00747654 0.00392018 -0.00820408 0.00127021 -0.00653934 -0.00186632 0.00136094 0.00462079 0.0134783 -0.00167366 0.000258562 -0.0177582 -0.0132533 0.000600363 0.00160783 -0.0013239 -0.00655428 -0.00263041 -0.0113864 0.0142122 0.00293038 0.00937575 0.0120669 -0.000409126 -0.00231866 -0.00275056 0.00251029 -0.0238083 -0.00572767 -0.0113441 -0.0089751 0.00751679 -7.33352e-05 0.008444 0.0102287 0.00927779 -0.0123419 0.00118434 0.000250773 -0.00504674 0.0017637 0.02668 -0.000462645 -0.00816618 0.0205748 0.0234447 0.0203762 23.8335
0.0120635 0.0448445 -0.00586443 -0.0656899 0.0206811 -0.0124781 0.0194457 0.0184738 -0.00643266 -0.00584718 -0.00702996 0.00374278 -0.0052415 0.00135165 -0.00739498 -0.00296789 -1.92744e-05 0.0073123 0.0170173 0.000192645 0.00120332 -0.0224827 -0.0149502 -0.00169817 0.0006628 -0.000193504 -0.00960245 -0.00357177 -0.0123144 0.0212539 0.00583414 0.015063 0.0176833 0.00149924 -0.0015442 -0.00150494 0.00171451 -0.0255339 -0.00665811 -0.018439 -0.000777873 0.00341784 0.000934014 0.00849845 0.0155133 0.0136915 -0.0220136 0.000297636 -0.001183 -0.00752893 0.00115442 0.0322541 -0.000149629 -0.00741334 0.0271601 0.024422 0.0216178 23.8507
0.0121037 0.0450035 -0.00561667 -0.0651653 0.020709 -0.0119269 0.0182976 0.0190793 -0.0061264 -0.00529106 -0.00664505 0.00362985 -0.00249285 0.00143281 -0.00821568 -0.00396744 -0.0012584 0.00982927 0.0202337 0.00178078 0.00201479 -0.0267981 -0.016499 -0.00374693 -0.000169298 0.000753748 -0.0123121 -0.00441543 -0.0131748 0.0275665 0.0084137 0.0201207 0.0226699 0.00316046 -0.000895338 -0.000410431 0.00101879 -0.0271497 -0.00745957 -0.024757 0.0065342 -0.000204442 0.00182669 0.00858872 0.0201948 0.0176317 -0.0307088 -0.000510435 -0.00252764 -0.00975128 0.000629861 0.0372017 0.000187298 -0.00670566 0.0330819 0.0252861 0.0227421 23.8659
0.0121439 0.0450577 -0.00546887 -0.0646774 0.0208789 -0.0117246 0.0179292 0.0190148 -0.00639468 -0.00509662 -0.00689154 0.00414778 -0.00185026 0.0014988 -0.00866777 -0.00399628 -0.00111616 0.0105823 0.0202643 0.000631326 0.00153646 -0.0269494 -0.0165688 -0.00328193 0.000177831 -0.000158588 -0.0116602 -0.00432144 -0.0133617 0.026632 0.00768557 0.0189211 0.0214504 0.00240729 -0.00150087 -0.000818528 0.00124596 -0.0276985 -0.00703105 -0.0234129 0.00488461 0.000966619 0.00153143 0.00910239 0.0189628 0.0168765 -0.029674 -0.000488782 -0.00296513 -0.00935696 0.00094212 0.0359986 0.00066835 -0.00653627 0.0323383 0.0249727 0.0225072 23.8632
0.0121843 0.0451141 -0.00531738 -0.0641847 0.0210519 -0.0115369 0.017557 0.0189276 -0.00664227 -0.00491804 -0.00714024 0.00466114 -0.00122727 0.00155484 -0.00914251 -0.00400354 -0.000989342 0.0113219 0.0202924 -0.000530796 0.00104826 -0.0271566 -0.0166821 -0.00282025 0.000498229 -0.0010262 -0.0110127 -0.00425068 -0.0135707 0.0256526 0.00700354 0.0177218 0.0201882 0.00161544 -0.0021146 -0.00121131 0.00153371 -0.0282076 -0.00657555 -0.0220061 0.00325367 0.00212445 0.00128174 0.00957691 0.0176722 0.0161531 -0.0286456 -0.000524647 -0.00334874 -0.00898213 0.00125465 0.034749 0.001192 -0.00632569 0.0316192 0.024701 0.0223989 23.8602
